0.79271,0,0,0.84,0,0
0.94029,0,0,0.84,0,0
1,0,0,0.91011,0,0
1,0,0,0.98008,0,0
1,0,0,1.0501,0,0
0.80083,0,0,1.12,0,0
0.94915,0,0,1.12,0,0
0.85117,0,0,1.0494,0.08231,0
0.84008,0,0,0.90931,0.082367,0
0.85323,0,0,0.97941,0.082442,0
0.79894,0,0,0.84,0.083333,0
0.85649,0,0,1.12,0.083333,0
0.76666,0,0,1.12,0.083343,0
0.77341,0,0,0.84,0.083455,0
0.72851,0,0,1.0489,0.1655,0
0.727,0,0,0.97895,0.1656,0
0.71124,0,0,0.90893,0.16561,0
0.70284,0,0,0.84,0.16667,0
0.66186,0,0,1.12,0.16667,0
0.76521,0,0,1.12,0.16667,0
0.62444,0,0,0.84,0.1671,0
0.62113,0,0,0.9787,0.24871,0
0.62534,0,0,1.0486,0.24903,0
0.60383,0,0,0.90939,0.24946,0
0.62025,0,0,0.84,0.25,0
0.66009,0,0,1.12,0.25,0
0.57309,0,0,1.12,0.25001,0
0.52775,0,0,0.84,0.25058,0
0.53836,0,0,1.0487,0.33243,0
0.53161,0,0,0.97873,0.33251,0
0.51394,0,0,0.90879,0.33277,0
0.52432,0,0,0.84,0.33333,0
0.5721,0,0,1.12,0.33333,0
0.51327,0,0,1.12,0.33335,0
0.44667,0,0,0.84,0.33386,0
0.4657,0,0,1.0492,0.41602,0
0.45759,0,0,0.97858,0.41619,0
0.44311,0,0,0.84,0.41667,0
0.47917,0,0,1.12,0.41667,0
0.45991,0,0,1.12,0.4167,0
0.43828,0,0,0.9089,0.41678,0
0.39243,0,0,0.84,0.41695,0
0.38172,0,0,0.84,0.5,0
0.36935,0,0,0.84,0.5,0
0.37536,0,0,0.91,0.5,0
0.38337,0,0,0.91007,0.5,0
0.39496,0,0,0.98,0.5,0
0.40851,0,0,0.98005,0.5,0
0.40664,0,0,1.05,0.5,0
0.41311,0,0,1.05,0.5,0
0.41904,0,0,1.12,0.5,0
0.41894,0,0,1.12,0.5,0